"id","batting_order","game_pk","fullName"
668930,"8",717231,"Brice Turang"
686894,"9",717231,"Joey Wiemer"
660670,"1",717231,"Ronald Acuña Jr."
645277,"2",717231,"Ozzie Albies"
663586,"3",717231,"Austin Riley"
621566,"4",717231,"Matt Olson"
669221,"5",717231,"Sean Murphy"
542303,"6",717231,"Marcell Ozuna"
592696,"7",717231,"Eddie Rosario"
606115,"8",717231,"Orlando Arcia"
671739,"9",717231,"Michael Harris II"
650490,"1",717229,"Yandy Díaz"
677551,"2",717229,"Wander Franco"
670042,"3",717229,"Luke Raley"
668227,"4",717229,"Randy Arozarena"
664040,"5",717229,"Brandon Lowe"
670623,"6",717229,"Isaac Paredes"
666139,"7",717229,"Josh Lowe"
642350,"8",717229,"Jose Siri"
650907,"9",717229,"René Pinto"
514888,"1",717229,"Jose Altuve"
665161,"2",717229,"Jeremy Peña"
663656,"3",717229,"Kyle Tucker"
608324,"4",717229,"Alex Bregman"
670541,"5",717229,"Yordan Alvarez"
547989,"6",717229,"José Abreu"
676801,"7",717229,"Chas McCormick"
667452,"8",717229,"Corey Julks"
455117,"9",717229,"Martín Maldonado"
621043,"1",717232,"Carlos Correa"
666397,"2",717232,"Edouard Julien"
666135,"3",717232,"Alex Kirilloff"
596146,"4",717232,"Max Kepler"
593871,"5",717232,"Jorge Polanco"
670242,"6",717232,"Matt Wallner"
650489,"7",717232,"Willi Castro"
680777,"8",717232,"Ryan Jeffers"
608336,"9",717232,"Joey Gallo"
672580,"1",717232,"Maikel Garcia"
677951,"2",717232,"Bobby Witt Jr."
669004,"3",717232,"MJ Melendez"
521692,"4",717232,"Salvador Perez"
666023,"5",717232,"Freddy Fermin"
686681,"6",717232,"Michael Massey"
664728,"7",717232,"Kyle Isbel"
671221,"8",717232,"Drew Waters"
670032,"9",717232,"Nicky Lopez"
663538,"1",717226,"Nico Hoerner"
673548,"2",717226,"Seiya Suzuki"
664023,"3",717226,"Ian Happ"
641355,"4",717226,"Cody Bellinger"
621020,"5",717226,"Dansby Swanson"
543228,"6",717226,"Yan Gomes"
641820,"7",717226,"Trey Mancini"
621550,"8",717226,"Patrick Wisdom"
665804,"9",717226,"Miguel Amaya"
663457,"1",717226,"Lars Nootbaar"
502671,"2",717226,"Paul Goldschmidt"
669357,"3",717226,"Nolan Gorman"
571448,"4",717226,"Nolan Arenado"
575929,"5",717226,"Willson Contreras"
641933,"6",717226,"Tyler O'Neill"
691023,"7",717226,"Jordan Walker"
668800,"8",717226,"Andrew Knizner"
657557,"9",717226,"Paul DeJong"
643393,"1",717227,"Tony Kemp"
680869,"2",717227,"Zack Gelof"
667670,"3",717227,"Brent Rooker"
672478,"4",717227,"Jordan Diaz"
657656,"5",717227,"Ramón Laureano"
668709,"6",717227,"JJ Bleday"
649557,"7",717227,"Aledmys Díaz"
669127,"8",717227,"Shea Langeliers"
669397,"9",717227,"Nick Allen"
595777,"1",717227,"Jurickson Profar"
678662,"2",717227,"Ezequiel Tovar"
641857,"3",717227,"Ryan McMahon"
545341,"4",717227,"Randal Grichuk"
543068,"5",717227,"C.J. Cron"
553869,"6",717227,"Elias Díaz"
660707,"7",717227,"Elehuris Montero"
676701,"8",717227,"Alan Trejo"
686668,"9",717227,"Brenton Doyle"
641487,"1",717223,"J.P. Crawford"
677594,"2",717223,"Julio Rodríguez"
553993,"3",717223,"Eugenio Suárez"
606192,"4",717223,"Teoscar Hernández"
663728,"5",717223,"Cal Raleigh"
608596,"6",717223,"Tom Murphy"
664034,"7",717223,"Ty France"
664238,"8",717223,"Dylan Moore"
676609,"9",717223,"José Caballero"
672695,"1",717223,"Geraldo Perdomo"
606466,"2",717223,"Ketel Marte"
682998,"3",717223,"Corbin Carroll"
572233,"4",717223,"Christian Walker"
686527,"5",717223,"Dominic Canzone"
666971,"6",717223,"Lourdes Gurriel Jr."
656896,"7",717223,"Emmanuel Rivera"
664983,"8",717223,"Jake McCarthy"
645444,"9",717223,"Jose Herrera"
543760,"1",717224,"Marcus Semien"
608671,"2",717224,"Travis Jankowski"
663993,"3",717224,"Nathaniel Lowe"
666969,"4",717224,"Adolis García"
673962,"5",717224,"Josh Jung"
543257,"6",717224,"Robbie Grossman"
641598,"7",717224,"Mitch Garver"
677649,"8",717224,"Ezequiel Duran"
665750,"9",717224,"Leody Taveras"
673490,"1",717224,"Ha-Seong Kim"
665487,"2",717224,"Fernando Tatis Jr."
665742,"3",717224,"Juan Soto"
592518,"4",717224,"Manny Machado"
593428,"5",717224,"Xander Bogaerts"
630105,"6",717224,"Jake Cronenworth"
669134,"7",717224,"Luis Campusano"
596142,"8",717224,"Gary Sánchez"
663757,"9",717224,"Trent Grisham"
682829,"1",717225,"Elly De La Cruz"
670770,"2",717225,"TJ Friedl"
680574,"3",717225,"Matt McLain"
641584,"4",717225,"Jake Fraley"
663697,"5",717225,"Jonathan India"
458015,"6",717225,"Joey Votto"
668715,"7",717225,"Spencer Steer"
663886,"8",717225,"Tyler Stephenson"
666181,"9",717225,"Will Benson"
605141,"1",717225,"Mookie Betts"
518692,"2",717225,"Freddie Freeman"
669257,"3",717225,"Will Smith"
502110,"4",717225,"J.D. Martinez"
642708,"5",717225,"Amed Rosario"
571970,"6",717225,"Max Muncy"
621035,"7",717225,"Chris Taylor"
571771,"8",717225,"Enrique Hernández"
500743,"9",717225,"Miguel Rojas"
680776,"1",717220,"Jarren Duran"
807799,"2",717220,"Masataka Yoshida"
457759,"3",717220,"Justin Turner"
646240,"4",717220,"Rafael Devers"
594807,"5",717220,"Adam Duvall"
671213,"6",717220,"Triston Casas"
657077,"7",717220,"Alex Verdugo"
657136,"8",717220,"Connor Wong"
644374,"9",717220,"Yu Chang"
592626,"1",717220,"Joc Pederson"
624424,"2",717220,"Michael Conforto"
527038,"3",717220,"Wilmer Flores"
573262,"4",717220,"Mike Yastrzemski"
605204,"5",717220,"J.D. Davis"
672275,"6",717220,"Patrick Bailey"
682641,"7",717220,"Luis Matos"
689172,"8",717220,"Brett Wisely"
682617,"9",717220,"Marco Luciano"
650859,"1",717222,"Luis Rengifo"
660271,"2",717222,"Shohei Ohtani"
666160,"3",717222,"Mickey Moniak"
621493,"4",717222,"Taylor Ward"
519058,"5",717222,"Mike Moustakas"
642136,"6",717222,"Matt Thaiss"
592669,"7",717222,"Hunter Renfroe"
500871,"8",717222,"Eduardo Escobar"
683021,"9",717222,"Michael Stefanic"
593160,"1",717222,"Whit Merrifield"
666182,"2",717222,"Bo Bichette"
665489,"3",717222,"Vladimir Guerrero Jr."
656305,"4",717222,"Matt Chapman"
543807,"5",717222,"George Springer"
643376,"6",717222,"Danny Jansen"
672386,"7",717222,"Alejandro Kirk"
669289,"8",717222,"Santiago Espinal"
595281,"9",717222,"Kevin Kiermaier"
656716,"1",717218,"Zach McKinstry"
682985,"2",717218,"Riley Greene"
679529,"3",717218,"Spencer Torkelson"
681481,"4",717218,"Kerry Carpenter"
595879,"5",717218,"Javier Báez"
408234,"6",717218,"Miguel Cabrera"
665155,"7",717218,"Nick Maton"
668731,"8",717218,"Akil Baddoo"
606992,"9",717218,"Eric Haase"
650333,"1",717218,"Luis Arraez"
624585,"2",717218,"Jorge Soler"
650559,"3",717218,"Bryan De La Cruz"
643265,"4",717218,"Garrett Cooper"
542932,"5",717218,"Jon Berti"
621563,"6",717218,"Joey Wendle"
516416,"7",717218,"Jean Segura"
607732,"8",717218,"Jacob Stallings"
667472,"9",717218,"Dane Myers"
656941,"1",717216,"Kyle Schwarber"
592206,"2",717216,"Nick Castellanos"
547180,"3",717216,"Bryce Harper"
664761,"4",717216,"Alec Bohm"
681082,"5",717216,"Bryson Stott"
592663,"6",717216,"J.T. Realmuto"
607208,"7",717216,"Trea Turner"
669016,"8",717216,"Brandon Marsh"
595909,"9",717216,"Jake Cave"
669261,"1",717216,"Jack Suwinski"
668804,"2",717216,"Bryan Reynolds"
457705,"3",717216,"Andrew McCutchen"
596847,"4",717216,"Ji Man Choi"
680779,"5",717216,"Henry Davis"
682848,"6",717216,"Endy Rodríguez"
669707,"7",717216,"Jared Triolo"
675961,"8",717216,"Alika Williams"
678894,"9",717216,"Liover Peguero"
682928,"1",717215,"CJ Abrams"
657041,"2",717215,"Lane Thomas"
600869,"3",717215,"Jeimer Candelario"
608841,"4",717215,"Joey Meneses"
671277,"5",717215,"Luis García Jr."
642086,"6",717215,"Dominic Smith"
656448,"7",717215,"Stone Garrett"
656180,"8",717215,"Riley Adams"
669743,"9",717215,"Alex Call"
607043,"1",717215,"Brandon Nimmo"
596019,"2",717215,"Francisco Lindor"
624413,"3",717215,"Pete Alonso"
502054,"4",717215,"Tommy Pham"
643446,"5",717215,"Jeff McNeil"
592192,"6",717215,"Mark Canha"
682626,"7",717215,"Francisco Alvarez"
668901,"8",717215,"Mark Vientos"
664901,"9",717215,"Danny Mendick"
621043,"1",717207,"Carlos Correa"
666397,"2",717207,"Edouard Julien"
666135,"3",717207,"Alex Kirilloff"
596146,"4",717207,"Max Kepler"
593871,"5",717207,"Jorge Polanco"
621439,"6",717207,"Byron Buxton"
670242,"7",717207,"Matt Wallner"
543877,"8",717207,"Christian Vázquez"
650489,"9",717207,"Willi Castro"
672580,"1",717207,"Maikel Garcia"
677951,"2",717207,"Bobby Witt Jr."
669004,"3",717207,"MJ Melendez"
521692,"4",717207,"Salvador Perez"
686681,"5",717207,"Michael Massey"
658668,"6",717207,"Edward Olivares"
664728,"7",717207,"Kyle Isbel"
671221,"8",717207,"Drew Waters"
622110,"9",717207,"Matt Duffy"
680757,"1",717217,"Steven Kwan"
665926,"2",717217,"Andrés Giménez"
608070,"3",717217,"José Ramírez"
647304,"4",717217,"Josh Naylor"
605137,"5",717217,"Josh Bell"
686823,"6",717217,"Will Brennan"
671289,"7",717217,"Tyler Freeman"
666310,"8",717217,"Bo Naylor"
664702,"9",717217,"Myles Straw"
641313,"1",717217,"Tim Anderson"
660162,"2",717217,"Yoán Moncada"
673357,"3",717217,"Luis Robert Jr."
650391,"4",717217,"Eloy Jiménez"
669394,"5",717217,"Jake Burger"
683734,"6",717217,"Andrew Vaughn"
518735,"7",717217,"Yasmani Grandal"
693049,"8",717217,"Oscar Colás"
621545,"9",717217,"Zach Remillard"
680776,"1",717221,"Jarren Duran"
457759,"2",717221,"Justin Turner"
646240,"3",717221,"Rafael Devers"
671213,"4",717221,"Triston Casas"
594807,"5",717221,"Adam Duvall"
657077,"6",717221,"Alex Verdugo"
624414,"7",717221,"Christian Arroyo"
657136,"8",717221,"Connor Wong"
644374,"9",717221,"Yu Chang"
596103,"1",717221,"Austin Slater"
527038,"2",717221,"Wilmer Flores"
605204,"3",717221,"J.D. Davis"
672275,"4",717221,"Patrick Bailey"
682641,"5",717221,"Luis Matos"
624424,"6",717221,"Michael Conforto"
682617,"7",717221,"Marco Luciano"
669477,"8",717221,"Casey Schmitt"
573262,"9",717221,"Mike Yastrzemski"
643565,"1",717213,"Mike Tauchman"
663538,"2",717213,"Nico Hoerner"
664023,"3",717213,"Ian Happ"
641355,"4",717213,"Cody Bellinger"
673548,"5",717213,"Seiya Suzuki"
621020,"6",717213,"Dansby Swanson"
666624,"7",717213,"Christopher Morel"
543228,"8",717213,"Yan Gomes"
663611,"9",717213,"Nick Madrigal"
680977,"1",717213,"Brendan Donovan"
502671,"2",717213,"Paul Goldschmidt"
663457,"3",717213,"Lars Nootbaar"
571448,"4",717213,"Nolan Arenado"
669357,"5",717213,"Nolan Gorman"
575929,"6",717213,"Willson Contreras"
691023,"7",717213,"Jordan Walker"
666185,"8",717213,"Dylan Carlson"
657557,"9",717213,"Paul DeJong"
650490,"1",717214,"Yandy Díaz"
677551,"2",717214,"Wander Franco"
664040,"3",717214,"Brandon Lowe"
668227,"4",717214,"Randy Arozarena"
670623,"5",717214,"Isaac Paredes"
623912,"6",717214,"Harold Ramírez"
642350,"7",717214,"Jose Siri"
622534,"8",717214,"Manuel Margot"
542194,"9",717214,"Christian Bethancourt"
514888,"1",717214,"Jose Altuve"
665161,"2",717214,"Jeremy Peña"
663656,"3",717214,"Kyle Tucker"
608324,"4",717214,"Alex Bregman"
670541,"5",717214,"Yordan Alvarez"
547989,"6",717214,"José Abreu"
676801,"7",717214,"Chas McCormick"
673237,"8",717214,"Yainer Diaz"
676694,"9",717214,"Jake Meyers"
650402,"1",717219,"Gleyber Torres"
592450,"2",717219,"Aaron Judge"
519317,"3",717219,"Giancarlo Stanton"
519203,"4",717219,"Anthony Rizzo"
518934,"5",717219,"DJ LeMahieu"
643396,"6",717219,"Isiah Kiner-Falefa"
664056,"7",717219,"Harrison Bader"
683011,"8",717219,"Anthony Volpe"
543309,"9",717219,"Kyle Higashioka"
668939,"1",717219,"Adley Rutschman"
683002,"2",717219,"Gunnar Henderson"
623993,"3",717219,"Anthony Santander"
656811,"4",717219,"Ryan O'Hearn"
663624,"5",717219,"Ryan Mountcastle"
624428,"6",717219,"Adam Frazier"
669720,"7",717219,"Austin Hays"
681297,"8",717219,"Colton Cowser"
602104,"9",717219,"Ramón Urías"
592885,"1",717211,"Christian Yelich"
661388,"2",717211,"William Contreras"
467793,"3",717211,"Carlos Santana"
686217,"4",717211,"Sal Frelick"
642715,"5",717211,"Willy Adames"
655316,"6",717211,"Andruw Monasterio"
605170,"7",717211,"Victor Caratini"
668930,"8",717211,"Brice Turang"
686894,"9",717211,"Joey Wiemer"
660670,"1",717211,"Ronald Acuña Jr."
645277,"2",717211,"Ozzie Albies"
663586,"3",717211,"Austin Riley"
621566,"4",717211,"Matt Olson"
518595,"5",717211,"Travis d'Arnaud"
542303,"6",717211,"Marcell Ozuna"
592696,"7",717211,"Eddie Rosario"
606115,"8",717211,"Orlando Arcia"
671739,"9",717211,"Michael Harris II"
643393,"1",717212,"Tony Kemp"
680869,"2",717212,"Zack Gelof"
668709,"3",717212,"JJ Bleday"
667670,"4",717212,"Brent Rooker"
664913,"5",717212,"Seth Brown"
657656,"6",717212,"Ramón Laureano"
607054,"7",717212,"Jace Peterson"
691016,"8",717212,"Tyler Soderstrom"
669397,"9",717212,"Nick Allen"
595777,"1",717212,"Jurickson Profar"
641857,"2",717212,"Ryan McMahon"
545341,"3",717212,"Randal Grichuk"
543068,"4",717212,"C.J. Cron"
666134,"5",717212,"Nolan Jones"
553869,"6",717212,"Elias Díaz"
678662,"7",717212,"Ezequiel Tovar"
669911,"8",717212,"Michael Toglia"
605612,"9",717212,"Harold Castro"
641487,"1",717210,"J.P. Crawford"
677594,"2",717210,"Julio Rodríguez"
553993,"3",717210,"Eugenio Suárez"
663728,"4",717210,"Cal Raleigh"
606192,"5",717210,"Teoscar Hernández"
664034,"6",717210,"Ty France"
608596,"7",717210,"Tom Murphy"
687799,"8",717210,"Cade Marlowe"
543939,"9",717210,"Kolten Wong"
672695,"1",717210,"Geraldo Perdomo"
606466,"2",717210,"Ketel Marte"
682998,"3",717210,"Corbin Carroll"
572233,"4",717210,"Christian Walker"
686527,"5",717210,"Dominic Canzone"
664983,"6",717210,"Jake McCarthy"
668942,"7",717210,"Josh Rojas"
677950,"8",717210,"Alek Thomas"
608348,"9",717210,"Carson Kelly"
543760,"1",717209,"Marcus Semien"
608671,"2",717209,"Travis Jankowski"
663993,"3",717209,"Nathaniel Lowe"
666969,"4",717209,"Adolis García"
673962,"5",717209,"Josh Jung"
665750,"6",717209,"Leody Taveras"
641598,"7",717209,"Mitch Garver"
669087,"8",717209,"Sam Huff"
669701,"9",717209,"Josh Smith"
673490,"1",717209,"Ha-Seong Kim"
665487,"2",717209,"Fernando Tatis Jr."
665742,"3",717209,"Juan Soto"
592518,"4",717209,"Manny Machado"
593428,"5",717209,"Xander Bogaerts"
630105,"6",717209,"Jake Cronenworth"
669134,"7",717209,"Luis Campusano"
596142,"8",717209,"Gary Sánchez"
663757,"9",717209,"Trent Grisham"
682829,"1",717205,"Elly De La Cruz"
670770,"2",717205,"TJ Friedl"
680574,"3",717205,"Matt McLain"
641584,"4",717205,"Jake Fraley"
668715,"5",717205,"Spencer Steer"
458015,"6",717205,"Joey Votto"
687952,"7",717205,"Christian Encarnacion-Strand"
669222,"8",717205,"Nick Senzel"
571912,"9",717205,"Luke Maile"
444482,"1",717205,"David Peralta"
518692,"2",717205,"Freddie Freeman"
669257,"3",717205,"Will Smith"
571970,"4",717205,"Max Muncy"
502110,"5",717205,"J.D. Martinez"
518792,"6",717205,"Jason Heyward"
681546,"7",717205,"James Outman"
621035,"8",717205,"Chris Taylor"
500743,"9",717205,"Miguel Rojas"
650859,"1",717201,"Luis Rengifo"
660271,"2",717201,"Shohei Ohtani"
666160,"3",717201,"Mickey Moniak"
519058,"4",717201,"Mike Moustakas"
642136,"5",717201,"Matt Thaiss"
592669,"6",717201,"Hunter Renfroe"
500871,"7",717201,"Eduardo Escobar"
663550,"8",717201,"Trey Cabbage"
623205,"9",717201,"Andrew Velazquez"
593160,"1",717201,"Whit Merrifield"
666182,"2",717201,"Bo Bichette"
665489,"3",717201,"Vladimir Guerrero Jr."
656305,"4",717201,"Matt Chapman"
543807,"5",717201,"George Springer"
672386,"6",717201,"Alejandro Kirk"
643376,"7",717201,"Danny Jansen"
669289,"8",717201,"Santiago Espinal"
662139,"9",717201,"Daulton Varsho"
656941,"1",717208,"Kyle Schwarber"
592206,"2",717208,"Nick Castellanos"
547180,"3",717208,"Bryce Harper"
664761,"4",717208,"Alec Bohm"
607208,"5",717208,"Trea Turner"
624641,"6",717208,"Edmundo Sosa"
543281,"7",717208,"Josh Harrison"
596117,"8",717208,"Garrett Stubbs"
679032,"9",717208,"Johan Rojas"
656582,"1",717208,"Connor Joe"
668804,"2",717208,"Bryan Reynolds"
457705,"3",717208,"Andrew McCutchen"
680779,"4",717208,"Henry Davis"
669707,"5",717208,"Jared Triolo"
641943,"6",717208,"Joshua Palacios"
678894,"7",717208,"Liover Peguero"
693304,"8",717208,"Nick Gonzales"
595978,"9",717208,"Austin Hedges"
592885,"1",717206,"Christian Yelich"
661388,"2",717206,"William Contreras"
467793,"3",717206,"Carlos Santana"
686217,"4",717206,"Sal Frelick"
642715,"5",717206,"Willy Adames"
655316,"6",717206,"Andruw Monasterio"
647351,"7",717206,"Abraham Toro"
668930,"8",717206,"Brice Turang"
663368,"9",717206,"Blake Perkins"
660670,"1",717206,"Ronald Acuña Jr."
645277,"2",717206,"Ozzie Albies"
663586,"3",717206,"Austin Riley"
621566,"4",717206,"Matt Olson"
669221,"5",717206,"Sean Murphy"
542303,"6",717206,"Marcell Ozuna"
592696,"7",717206,"Eddie Rosario"
606115,"8",717206,"Orlando Arcia"
671739,"9",717206,"Michael Harris II"
682928,"1",717203,"CJ Abrams"
600869,"2",717203,"Jeimer Candelario"
608841,"3",717203,"Joey Meneses"
660688,"4",717203,"Keibert Ruiz"
671277,"5",717203,"Luis García Jr."
642086,"6",717203,"Dominic Smith"
572816,"7",717203,"Corey Dickerson"
545121,"8",717203,"Ildemaro Vargas"
669743,"9",717203,"Alex Call"
607043,"1",717203,"Brandon Nimmo"
596019,"2",717203,"Francisco Lindor"
643446,"3",717203,"Jeff McNeil"
624413,"4",717203,"Pete Alonso"
596129,"5",717203,"Daniel Vogelbach"
592192,"6",717203,"Mark Canha"
683146,"7",717203,"Brett Baty"
553882,"8",717203,"Omar Narváez"
664901,"9",717203,"Danny Mendick"
663837,"1",717202,"Matt Vierling"
628451,"2",717202,"Andy Ibáñez"
679529,"3",717202,"Spencer Torkelson"
682985,"4",717202,"Riley Greene"
595879,"5",717202,"Javier Báez"
668670,"6",717202,"Jake Rogers"
408234,"7",717202,"Miguel Cabrera"
681481,"8",717202,"Kerry Carpenter"
670097,"9",717202,"Zack Short"
650333,"1",717202,"Luis Arraez"
650559,"2",717202,"Bryan De La Cruz"
643265,"3",717202,"Garrett Cooper"
542932,"4",717202,"Jon Berti"
541645,"5",717202,"Avisaíl García"
493329,"6",717202,"Yuli Gurriel"
516416,"7",717202,"Jean Segura"
663743,"8",717202,"Nick Fortes"
641658,"9",717202,"Garrett Hampson"
650490,"1",717196,"Yandy Díaz"
677551,"2",717196,"Wander Franco"
664040,"3",717196,"Brandon Lowe"
670623,"4",717196,"Isaac Paredes"
670042,"5",717196,"Luke Raley"
623912,"6",717196,"Harold Ramírez"
666139,"7",717196,"Josh Lowe"
642350,"8",717196,"Jose Siri"
650907,"9",717196,"René Pinto"
514888,"1",717196,"Jose Altuve"
665161,"2",717196,"Jeremy Peña"
663656,"3",717196,"Kyle Tucker"
608324,"4",717196,"Alex Bregman"
670541,"5",717196,"Yordan Alvarez"
547989,"6",717196,"José Abreu"
676801,"7",717196,"Chas McCormick"
643289,"8",717196,"Mauricio Dubón"
455117,"9",717196,"Martín Maldonado"
621043,"1",717198,"Carlos Correa"
456781,"2",717198,"Donovan Solano"
621439,"3",717198,"Byron Buxton"
571657,"4",717198,"Kyle Farmer"
593871,"5",717198,"Jorge Polanco"
650489,"6",717198,"Willi Castro"
543877,"7",717198,"Christian Vázquez"
572191,"8",717198,"Michael A. Taylor"
670242,"9",717198,"Matt Wallner"
672580,"1",717198,"Maikel Garcia"
677951,"2",717198,"Bobby Witt Jr."
669004,"3",717198,"MJ Melendez"
521692,"4",717198,"Salvador Perez"
686681,"5",717198,"Michael Massey"
666023,"6",717198,"Freddy Fermin"
671221,"7",717198,"Drew Waters"
680118,"8",717198,"Dairon Blanco"
670032,"9",717198,"Nicky Lopez"
680757,"1",717204,"Steven Kwan"
665926,"2",717204,"Andrés Giménez"
608070,"3",717204,"José Ramírez"
647304,"4",717204,"Josh Naylor"
605137,"5",717204,"Josh Bell"
660757,"6",717204,"Oscar Gonzalez"
686823,"7",717204,"Will Brennan"
672356,"8",717204,"Gabriel Arias"
595956,"9",717204,"Cam Gallagher"
641313,"1",717204,"Tim Anderson"
660162,"2",717204,"Yoán Moncada"
673357,"3",717204,"Luis Robert Jr."
683734,"4",717204,"Andrew Vaughn"
643217,"5",717204,"Andrew Benintendi"
669394,"6",717204,"Jake Burger"
693049,"7",717204,"Oscar Colás"
462101,"8",717204,"Elvis Andrus"
664874,"9",717204,"Seby Zavala"
663538,"1",717195,"Nico Hoerner"
673548,"2",717195,"Seiya Suzuki"
641355,"3",717195,"Cody Bellinger"
543228,"4",717195,"Yan Gomes"
621020,"5",717195,"Dansby Swanson"
666624,"6",717195,"Christopher Morel"
641820,"7",717195,"Trey Mancini"
665804,"8",717195,"Miguel Amaya"
663611,"9",717195,"Nick Madrigal"
663457,"1",717195,"Lars Nootbaar"
502671,"2",717195,"Paul Goldschmidt"
571448,"3",717195,"Nolan Arenado"
641933,"4",717195,"Tyler O'Neill"
676475,"5",717195,"Alec Burleson"
691023,"6",717195,"Jordan Walker"
600301,"7",717195,"Taylor Motter"
668800,"8",717195,"Andrew Knizner"
657557,"9",717195,"Paul DeJong"
643393,"1",717199,"Tony Kemp"
680869,"2",717199,"Zack Gelof"
667670,"3",717199,"Brent Rooker"
672478,"4",717199,"Jordan Diaz"
657656,"5",717199,"Ramón Laureano"
669127,"6",717199,"Shea Langeliers"
691016,"7",717199,"Tyler Soderstrom"
649557,"8",717199,"Aledmys Díaz"
669397,"9",717199,"Nick Allen"
678662,"1",717199,"Ezequiel Tovar"
641857,"2",717199,"Ryan McMahon"
545341,"3",717199,"Randal Grichuk"
543068,"4",717199,"C.J. Cron"
666134,"5",717199,"Nolan Jones"
669911,"6",717199,"Michael Toglia"
605612,"7",717199,"Harold Castro"
686668,"8",717199,"Brenton Doyle"
642851,"9",717199,"Austin Wynns"
608701,"1",717197,"Rob Refsnyder"
457759,"2",717197,"Justin Turner"
646240,"3",717197,"Rafael Devers"
594807,"4",717197,"Adam Duvall"
807799,"5",717197,"Masataka Yoshida"
624414,"6",717197,"Christian Arroyo"
657077,"7",717197,"Alex Verdugo"
622569,"8",717197,"Pablo Reyes"
595751,"9",717197,"Jorge Alfaro"
596103,"1",717197,"Austin Slater"
527038,"2",717197,"Wilmer Flores"
682617,"3",717197,"Marco Luciano"
605204,"4",717197,"J.D. Davis"
624424,"5",717197,"Michael Conforto"
682641,"6",717197,"Luis Matos"
666165,"7",717197,"Blake Sabol"
669477,"8",717197,"Casey Schmitt"
543063,"9",717197,"Brandon Crawford"
682829,"1",717194,"Elly De La Cruz"
670770,"2",717194,"TJ Friedl"
680574,"3",717194,"Matt McLain"
641584,"4",717194,"Jake Fraley"
668715,"5",717194,"Spencer Steer"
458015,"6",717194,"Joey Votto"
687952,"7",717194,"Christian Encarnacion-Strand"
663886,"8",717194,"Tyler Stephenson"
666181,"9",717194,"Will Benson"
444482,"1",717194,"David Peralta"
518692,"2",717194,"Freddie Freeman"
669257,"3",717194,"Will Smith"
571970,"4",717194,"Max Muncy"
502110,"5",717194,"J.D. Martinez"
681546,"6",717194,"James Outman"
518792,"7",717194,"Jason Heyward"
571771,"8",717194,"Enrique Hernández"
500743,"9",717194,"Miguel Rojas"
641487,"1",717193,"J.P. Crawford"
677594,"2",717193,"Julio Rodríguez"
553993,"3",717193,"Eugenio Suárez"
663728,"4",717193,"Cal Raleigh"
606192,"5",717193,"Teoscar Hernández"
645801,"6",717193,"Mike Ford"
664034,"7",717193,"Ty France"
687799,"8",717193,"Cade Marlowe"
543939,"9",717193,"Kolten Wong"
672695,"1",717193,"Geraldo Perdomo"
606466,"2",717193,"Ketel Marte"
682998,"3",717193,"Corbin Carroll"
572233,"4",717193,"Christian Walker"
686527,"5",717193,"Dominic Canzone"
666971,"6",717193,"Lourdes Gurriel Jr."
668942,"7",717193,"Josh Rojas"
656896,"8",717193,"Emmanuel Rivera"
645444,"9",717193,"Jose Herrera"
543760,"1",717191,"Marcus Semien"
543257,"2",717191,"Robbie Grossman"
663993,"3",717191,"Nathaniel Lowe"
666969,"4",717191,"Adolis García"
673962,"5",717191,"Josh Jung"
641598,"6",717191,"Mitch Garver"
677649,"7",717191,"Ezequiel Duran"
669087,"8",717191,"Sam Huff"
665750,"9",717191,"Leody Taveras"
673490,"1",717191,"Ha-Seong Kim"
665487,"2",717191,"Fernando Tatis Jr."
665742,"3",717191,"Juan Soto"
592518,"4",717191,"Manny Machado"
593428,"5",717191,"Xander Bogaerts"
630105,"6",717191,"Jake Cronenworth"
669134,"7",717191,"Luis Campusano"
596142,"8",717191,"Gary Sánchez"
663757,"9",717191,"Trent Grisham"
641343,"1",717200,"Jake Bauers"
650402,"2",717200,"Gleyber Torres"
519317,"3",717200,"Giancarlo Stanton"
519203,"4",717200,"Anthony Rizzo"
643396,"5",717200,"Isiah Kiner-Falefa"
664056,"6",717200,"Harrison Bader"
656185,"7",717200,"Greg Allen"
683011,"8",717200,"Anthony Volpe"
543309,"9",717200,"Kyle Higashioka"
668939,"1",717200,"Adley Rutschman"
683002,"2",717200,"Gunnar Henderson"
623993,"3",717200,"Anthony Santander"
656811,"4",717200,"Ryan O'Hearn"
669720,"5",717200,"Austin Hays"
624428,"6",717200,"Adam Frazier"
602104,"7",717200,"Ramón Urías"
676059,"8",717200,"Jordan Westburg"
543510,"9",717200,"James McCann"
656941,"1",717189,"Kyle Schwarber"
664761,"2",717189,"Alec Bohm"
547180,"3",717189,"Bryce Harper"
592663,"4",717189,"J.T. Realmuto"
681082,"5",717189,"Bryson Stott"
607208,"6",717189,"Trea Turner"
669016,"7",717189,"Brandon Marsh"
595909,"8",717189,"Jake Cave"
679032,"9",717189,"Johan Rojas"
650333,"1",717189,"Luis Arraez"
624585,"2",717189,"Jorge Soler"
650559,"3",717189,"Bryan De La Cruz"
665862,"4",717189,"Jazz Chisholm Jr."
643265,"5",717189,"Garrett Cooper"
542932,"6",717189,"Jon Berti"
621563,"7",717189,"Joey Wendle"
516416,"8",717189,"Jean Segura"
663743,"9",717189,"Nick Fortes"
650490,"1",717185,"Yandy Díaz"
677551,"2",717185,"Wander Franco"
